Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
49 -0.01191637 0.996805 -8.55882 0.1005318 0.5058283 -8.549164 0.10053177177906 0.505828261375427 -8.54916381835938 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.121191 19.89974 -157.4921 -2.142517 -0.05389404 0.7005955 5.522831 5.324467 0.1396912 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.03811667 -0.7000751 -0.003672557 -0.713042 -0.04684865 -0.6995032 0.01394778 -0.7129562 -0.4428836 0.5020449 0.5099793 0.5401179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2473 0.0127652930916921 1.0009771882493 -8.51574467015379 0.147924203251335 0.518655233668606 -8.46204635164247 0.147924208515237 0.518655228978474 -8.46204650370339 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -0.52874404637859 21.2631911952988 -151.410728117096 -2.83193160794124 0.210425515254168 1.64001331328515 3.80479344823678 9.04778306890396 0.0569192960011809 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0519093265285358 -0.689268828626374 -0.0596025430465511 -0.720178671379243 -0.0571580371010974 -0.687297184931571 -0.0296337945514985 -0.723515933877011 -0.436489649652391 0.487614357444303 0.526915874072759 0.54228087372846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2998 0.0246441062409873 1.00935717365846 -8.47651702418785 0.182594183391723 0.542687859785471 -8.37137998637912 0.182594165558453 0.542687902501109 -8.37137994232309 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.36499828351022 21.3925369341139 -146.180504037636 -1.76566691696895 2.31414914796594 1.39360720719081 3.95444162004643 11.3329789387635 0.0398186934903534 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0732152058495194 -0.68325510219883 -0.102423907760427 -0.719236473338026 -0.0706998823100603 -0.669196887471723 -0.0803728963499698 -0.735333533122334 -0.429865860565255 0.471700534897466 0.564134915468468 0.523893860618274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3414 0.0430269051089506 1.02392723657523 -8.43327128156787 0.216784092533063 0.575475909220562 -8.28331153022224 0.216784077458786 0.575475933683081 -8.28331181184441 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 3.55136001645082 19.2904350776566 -140.887566614475 -2.33305522989396 3.83435844504715 1.70561833296432 4.30006125295146 12.6056639626841 -0.84737603316405 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0950012454283049 -0.686470140254675 -0.15342302248119 -0.704406083111519 -0.0913289458024604 -0.662074380493176 -0.128215834984876 -0.732717364485865 -0.417387793866738 0.470158705010049 0.601922142186416 0.492369728269722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3715 0.0587841645344629 1.04281593625601 -8.39313069352868 0.245519727949278 0.617827905933879 -8.19740118730108 0.245519746740614 0.617827946706292 -8.19740157395416 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 5.00324103798408 16.8655526750576 -135.725126283779 -2.82731520992452 5.58151322439278 1.45391886310033 5.50645071901358 13.5522035287336 -1.95081891217066 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.118899682447939 -0.689358764545207 -0.200235053383802 -0.68596808493263 -0.113912918850747 -0.654226358066425 -0.176159361216159 -0.726622432192605 -0.406807491062079 0.466843134839855 0.637478662545407 0.458461543086569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3979 0.0706781905380132 1.06661805868091 -8.35374900231112 0.266786321984999 0.669166051940484 -8.11426205052604 0.26678632911703 0.669166040074329 -8.11426233343613 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 5.92040267866877 14.9784568079598 -130.13694717538 -3.30283774744784 7.50344394104784 1.55467196520877 6.89637170308597 14.7728556630167 -3.03623089657834 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.146675796827874 -0.686585920129044 -0.244952400292882 -0.66863104156246 -0.135844532838721 -0.640160830924987 -0.220108549536474 -0.723388404219189 0.393858692489137 -0.455549133468149 -0.675306023609379 -0.425804960194941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4398 0.0803773318730457 1.09468018127075 -8.31677361473141 0.283351409611333 0.729027461719996 -8.03589004353736 0.283351392516985 0.729027489386278 -8.03589010473628 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 5.50403029901107 11.981226856491 -124.705911144541 -3.77081682969049 10.5546230832677 1.54819157997012 8.02969644633677 16.2662036418754 -4.04849809831934 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.179993481462435 -0.689496481955129 -0.285153116840384 -0.641001324041388 -0.162166996495242 -0.625617894550818 -0.265878994003677 -0.715269455914482 0.379937284255061 -0.450409816237584 -0.708109924315855 -0.389042158816585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4734 0.0933562573138068 1.12392864078827 -8.2869666444717 0.309271221574137 0.798481153501402 -7.96877579148288 0.309271198565538 0.798481171421755 -7.96877564745119 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 5.20887484325049 9.03713651552918 -119.853433519406 -3.76448325678259 13.9043362802872 0.836309720834295 9.20647838173615 17.4251005137651 -5.28724573625212 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.207161190763111 -0.690682058368697 -0.323012348133126 -0.612946124378471 -0.178343350461756 -0.607873101406954 -0.313732044956581 -0.707267641662676 0.371840363025137 -0.435272850645108 -0.740550424867223 -0.351905870290331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5252 0.104708743877516 1.15257785221156 -8.26308985936727 0.330814200792062 0.875268998380399 -7.90844670202543 0.33081419153856 0.875268968412142 -7.90844709403177 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 4.7713076868737 6.65499605704102 -115.453926546129 -3.5029580631232 16.3050215411387 -1.24065790514698 9.87523415241595 18.7456447170835 -6.80164069572831 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.231300992379678 -0.688794274936325 -0.355822584364704 -0.587751220640565 -0.205217451566887 -0.588654168787259 -0.36977385792027 -0.68894116528777 0.35313444305093 -0.426894775490498 -0.776304620817823 -0.300680868114605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
