Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
2952 0.2205651 1.050614 -8.562695 0.4151863 0.5859528 -8.565602 0.41518634557724 0.585952758789063 -8.56560230255127 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 27.00307 8.759337 -156.9857 -23.59369 1.210395 2.420135 -12.91542 4.620385 5.097595 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.1427052 -0.7364428 -0.2069101 -0.6280733 0.004965675 -0.7449678 -0.05382581 -0.6649073 -0.4481065 0.5960313 0.4194784 0.5176737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3065 0.2423386 1.063201 -8.568976 0.4665368 0.6121466 -8.577984 0.4665367603302 0.612146615982056 -8.57798385620117 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 30.37105 8.210361 -157.1278 -23.18286 1.150125 2.274844 -13.43785 4.668551 6.602976 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.165263 -0.7338917 -0.224277 -0.6195091 0.02363065 -0.7485164 -0.07322616 -0.6586375 -0.468188 0.5956585 0.4197943 0.4997644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3204 0.2723053 1.083819 -8.572156 0.5087983 0.63911 -8.5822 0.50879830121994 0.639109969139099 -8.582200050354 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 35.0548 6.839929 -156.3093 -26.37384 1.703658 2.568312 -14.6992 5.139619 7.420021 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.1912057 -0.730518 -0.2543571 -0.6042242 0.03606765 -0.7474031 -0.08069041 -0.6584661 -0.4816076 0.5926911 0.4179469 0.492029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3430 0.3058357 1.111804 -8.575375 0.5526124 0.6729045 -8.591648 0.552612364292145 0.672904491424561 -8.59164810180664 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 40.37817 2.869297 -154.1306 -30.64136 4.227432 3.795555 -14.95384 5.265357 7.962234 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.2154833 -0.7345645 -0.2948175 -0.571896 0.04802906 -0.7500253 -0.08695295 -0.6539075 -0.4935252 0.5915751 0.4149595 0.4840259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3666 0.3427742 1.15052 -8.575196 0.5912102 0.7127649 -8.596318 0.591210246086121 0.712764859199524 -8.59631824493408 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 46.6509 -1.09889 -150.4931 -37.28369 6.295709 5.82256 -15.91597 5.872182 7.353562 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.2418893 -0.7280903 -0.3453132 -0.5404937 0.05265063 -0.7488847 -0.08159579 -0.6555476 -0.4971841 0.5847288 0.4126686 0.4905158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3978 0.374173 1.19272 -8.574029 0.6290299 0.7597278 -8.610936 0.629029929637909 0.759727835655212 -8.61093616485596 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 52.0006 -7.388433 -144.8272 -42.99655 9.803226 9.193193 -14.47889 5.814894 8.036136 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.2588099 -0.7241288 -0.3989545 -0.4994904 0.07306623 -0.7466282 -0.07879202 -0.6565061 -0.514932 0.5710868 0.4056541 0.4941159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4090 0.3824799 1.20593 -8.573674 0.6683213 0.7926197 -8.609258 0.668321311473846 0.792619705200195 -8.60925769805908 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 53.15105 -10.4677 -142.2776 -40.77786 11.36699 8.91566 -14.67921 7.050694 9.50122 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.2597027 -0.7258402 -0.4169549 -0.4815182 0.096853 -0.7460419 -0.1072069 -0.6500372 -0.5424793 0.5640648 0.4100181 0.468437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4226 0.3913003 1.221186 -8.573991 0.7124085 0.8348371 -8.611689 0.712408542633057 0.834837079048157 -8.6116886138916 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 54.69231 -12.88153 -139.9668 -38.04712 13.1606 8.425696 -15.41893 7.857443 11.71779 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.2644565 -0.7230228 -0.4345748 -0.4673823 0.1242086 -0.7426972 -0.1415557 -0.6426008 -0.5749256 0.5551121 0.4158853 0.4339946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4423 0.3993348 1.236733 -8.569983 0.7486497 0.8758646 -8.609357 0.748649656772614 0.875864624977112 -8.60935688018799 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 56.13357 -14.5716 -137.4921 -35.89731 13.74754 8.795432 -16.86814 8.917092 13.44263 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.2674636 -0.7158763 -0.4528639 -0.4592377 0.1499647 -0.7383276 -0.1697251 -0.6352773 -0.6003312 0.54618 0.4167388 0.4094135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4625 0.4101838 1.260408 -8.567219 0.7798646 0.9206529 -8.608445 0.779864609241486 0.920652866363525 -8.6084451675415 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 58.33721 -17.29096 -133.9508 -35.78748 14.07301 9.629862 -17.65788 9.7739 14.35707 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2742762 0.7053236 0.4780655 0.4458085 0.1652672 -0.7367874 -0.1907957 -0.627239 -0.6177369 0.5402166 0.4183517 0.3892939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4792 0.4202569 1.286749 -8.563371 0.8107935 0.9713959 -8.606162 0.810793459415436 0.97139585018158 -8.60616207122803 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 60.57394 -20.2739 -129.8454 -35.5723 14.06327 10.6474 -17.91953 11.17034 15.47686 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2809306 0.6919968 0.5050344 0.4326189 0.1867978 -0.7318609 -0.2154121 -0.6189383 -0.6409861 0.5290638 0.4191982 0.3653791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
