Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
520 0.02913054 0.9977092 -8.545449 -0.158709 0.5304416 -8.558557 -0.158708989620209 0.530441641807556 -8.55855655670166 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.33787 20.00869 -155.8069 -42.7438 1.227922 3.507102 -26.91776 17.08091 -21.14384 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01511646 -0.6975575 -0.04769569 -0.7147803 -0.2438565 -0.6303039 0.2379541 -0.6975884 -0.03246674 -0.5470977 -0.210362 -0.8095546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
555 0.02913054 0.9977088 -8.545449 -0.1586838 0.5304328 -8.55862 -0.158683806657791 0.530432820320129 -8.55862045288086 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.341967 20.05272 -155.7938 -42.7467 1.260255 3.481843 -26.90376 17.12313 -21.16352 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01509881 -0.6972939 -0.04770128 -0.7150373 -0.2438382 -0.6299677 0.2379581 -0.6978971 -0.03239744 -0.5468309 -0.2103726 -0.8097349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
588 0.02913054 0.9977088 -8.545449 -0.1587136 0.5304416 -8.558509 -0.158713564276695 0.530441641807556 -8.55850887298584 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.341967 20.05272 -155.7938 -42.74826 1.251752 3.471993 -26.89457 17.12215 -21.13154 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01509881 -0.6972939 -0.04770128 -0.7150373 -0.2438103 -0.6297894 0.2379771 -0.6980612 -0.03229965 -0.5464546 -0.2103877 -0.8099889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
623 0.02913054 0.9977088 -8.545449 -0.1587136 0.5304416 -8.558509 -0.158713564276695 0.530441641807556 -8.55850887298584 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.341967 20.05272 -155.7938 -42.74826 1.251752 3.471993 -26.89295 17.14058 -21.1363 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01509881 -0.6972939 -0.04770128 -0.7150373 -0.2438103 -0.6297894 0.2379771 -0.6980612 -0.03229965 -0.5464546 -0.2103877 -0.8099889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
651 0.02913054 0.9977088 -8.545449 -0.1587136 0.5304416 -8.558509 -0.158713564276695 0.530441641807556 -8.55850887298584 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.341967 20.05272 -155.7938 -42.74826 1.251752 3.471993 -26.89536 17.13354 -21.11115 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01509881 -0.6972939 -0.04770128 -0.7150373 -0.2438103 -0.6297894 0.2379771 -0.6980612 -0.0321565 -0.5465423 -0.2102812 -0.8099631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
683 0.02913054 0.9977088 -8.545449 -0.1587136 0.5304416 -8.558509 -0.158713564276695 0.530441641807556 -8.55850887298584 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.341967 20.05272 -155.7938 -42.74826 1.251752 3.471993 -26.90061 17.11831 -21.08265 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01509881 -0.6972939 -0.04770128 -0.7150373 -0.2438103 -0.6297894 0.2379771 -0.6980612 -0.03203073 -0.546685 -0.2101739 -0.8098996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
717 0.02913054 0.9977088 -8.545449 -0.1587136 0.5304416 -8.558509 -0.158713564276695 0.530441641807556 -8.55850887298584 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.341967 20.05272 -155.7938 -42.74826 1.251752 3.471993 -26.89616 17.10876 -21.0637 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01509881 -0.6972939 -0.04770128 -0.7150373 -0.2438103 -0.6297894 0.2379771 -0.6980612 -0.03190429 -0.5467587 -0.2101535 -0.8098602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
748 0.02907638 0.9977064 -8.54545 -0.158825 0.5304626 -8.558514 -0.158824950456619 0.530462622642517 -8.55851364135742 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.334904 20.05346 -155.7936 -42.74826 1.251752 3.471993 -26.87803 17.09287 -21.0565 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01514199 -0.6972929 -0.04765705 -0.7150403 -0.2438103 -0.6297894 0.2379771 -0.6980612 -0.03181173 -0.5468122 -0.210307 -0.8097879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
777 0.02891845 0.9976993 -8.545455 -0.1592957 0.5305938 -8.558957 -0.159295693039894 0.530593752861023 -8.55895709991455 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.314188 20.05553 -155.7929 -42.76849 1.205349 3.542336 -26.83317 17.06203 -21.0316 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01526865 -0.6972902 -0.04752729 -0.7150488 -0.2436687 -0.6298428 0.2384373 -0.6979055 -0.03155476 -0.5469227 -0.2105825 -0.8096516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
809 0.02860106 0.9976845 -8.545463 -0.1599663 0.5307587 -8.56019 -0.159966304898262 0.530758738517761 -8.56019020080566 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.271978 20.05285 -155.7937 -42.77393 1.035491 3.763625 -26.74751 16.95837 -21.01991 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01552556 -0.6973259 -0.0472657 -0.7150259 -0.2429577 -0.6302958 0.2394858 -0.6973851 -0.03138648 -0.5473508 -0.2109744 -0.8092667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
842 0.0284088 0.9976801 -8.545417 -0.1601555 0.5307618 -8.56043 -0.160155519843102 0.53076183795929 -8.56042957305908 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.248093 20.06817 -155.7825 -42.74707 0.9459174 3.838613 -26.61576 16.91536 -21.1229 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01571519 -0.6972435 -0.04715069 -0.7151097 -0.2428654 -0.630655 0.2398015 -0.6969841 -0.0310452 -0.5474136 -0.2111866 -0.809182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
874 0.0284233 0.9977001 -8.5452 -0.1601967 0.5308045 -8.560213 -0.160196721553802 0.530804514884949 -8.56021308898926 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.249027 20.04857 -155.7599 -42.7554 0.914331 3.887199 -26.59983 16.88789 -21.09211 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01588377 -0.6973476 -0.04733849 -0.714992 -0.2428531 -0.6305631 0.2401896 -0.6969377 -0.03054794 -0.5477883 -0.2109457 -0.8090104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
904 0.02808532 0.9977139 -8.544888 -0.1611397 0.5310549 -8.559656 -0.161139711737633 0.531054854393005 -8.55965614318848 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.19182 19.90273 -155.7616 -42.77512 0.905007 3.960877 -26.60722 16.85566 -21.04423 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01647 -0.6982222 -0.0473034 -0.7141272 -0.2427381 -0.6304569 0.240477 -0.6969748 -0.03033094 -0.5481921 -0.2107291 -0.8088013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
934 0.02817305 0.9977492 -8.544544 -0.1605385 0.5309021 -8.559913 -0.160538509488106 0.530902147293091 -8.55991268157959 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.199587 19.8496 -155.7323 -42.74243 1.031407 4.046273 -26.51527 16.98294 -21.09709 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01669543 -0.6985149 -0.04765083 -0.7138124 -0.2425664 -0.6302479 0.2407266 -0.6971375 -0.03010802 -0.5480518 -0.2106817 -0.8089171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
968 0.02853392 0.9977911 -8.544258 -0.1599831 0.5308994 -8.560636 -0.159983098506927 0.530899405479431 -8.56063556671143 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.246956 19.83672 -155.6994 -42.77826 0.9704988 4.232785 -26.50193 16.84295 -20.99973 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01663319 -0.6985537 -0.04817528 -0.7137408 -0.2421297 -0.6303255 0.241419 -0.6969795 -0.02951307 -0.5479087 -0.2109873 -0.8089563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1000 0.02882155 0.997835 -8.543923 -0.1597924 0.5309761 -8.560117 -0.159792363643646 0.530976057052612 -8.5601167678833 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.284906 19.82522 -155.6594 -42.83224 1.002231 4.239868 -26.45204 16.73609 -20.99986 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01666957 -0.6985858 -0.04868067 -0.7136741 -0.242247 -0.6300696 0.2413249 -0.6972029 -0.02904303 -0.5479643 -0.2111354 -0.8088971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1027 0.02922744 0.9978622 -8.543825 -0.159327 0.5309911 -8.560345 -0.15932697057724 0.530991077423096 -8.56034469604492 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.33704 19.80544 -155.6535 -42.88605 1.039236 4.279083 -26.47676 16.66126 -20.87779 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0164212 -0.6986735 -0.04908541 -0.7135662 -0.2422415 -0.6296729 0.2414335 -0.6975253 -0.02886563 -0.5484189 -0.2108797 -0.8086619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1058 0.02948073 0.9978698 -8.54387 -0.1594963 0.5311675 -8.560337 -0.159496337175369 0.531167507171631 -8.56033706665039 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.364933 19.74755 -155.6771 -42.96918 1.083663 4.265788 -26.48548 16.61134 -20.8307 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0162015 -0.6990062 -0.0492458 -0.7132344 -0.242458 -0.6294219 0.2415281 -0.6976439 -0.02869114 -0.5484329 -0.2106764 -0.8087116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1089 0.02953872 0.9978696 -8.543899 -0.1599175 0.5313638 -8.560419 -0.159917488694191 0.531363844871521 -8.5604190826416 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.369444 19.71529 -155.6906 -43.03781 1.138945 4.25281 -26.43949 16.62805 -20.80726 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0161443 -0.699197 -0.04926447 -0.7130474 -0.2426893 -0.6293579 0.2417133 -0.697557 -0.02858492 -0.5484647 -0.2105689 -0.8087218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1120 0.0297882 0.9978814 -8.543897 -0.1599358 0.5314907 -8.560601 -0.159935787320137 0.531490683555603 -8.56060123443604 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.400015 19.69054 -155.6983 -43.10324 1.127301 4.285534 -26.39665 16.5612 -20.71998 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01595109 -0.6993294 -0.04946319 -0.7129082 -0.2429161 -0.6293914 0.2421806 -0.6972858 -0.02843157 -0.5488275 -0.21044 -0.8085145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1146 0.03055571 0.9979268 -8.543799 -0.1596894 0.5317396 -8.560246 -0.159689366817474 0.531739592552185 -8.56024646759033 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.491539 19.58126 -155.7195 -43.26001 1.145024 4.293344 -26.34385 16.54065 -20.73637 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01544372 -0.6999285 -0.05014876 -0.7122831 -0.2435699 -0.6290744 0.2429568 -0.6970737 -0.02843241 -0.5489067 -0.2106216 -0.8084134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1177 0.03097304 0.9979523 -8.543748 -0.1613663 0.5326402 -8.56062 -0.161366298794746 0.532640218734741 -8.56062030792236 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.541128 19.52047 -155.7314 -43.57916 1.203529 4.326722 -26.13346 16.84105 -20.85697 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01516778 -0.7002624 -0.05052001 -0.7119346 -0.2447509 -0.6286278 0.2443031 -0.6965922 -0.02759891 -0.5472286 -0.21111 -0.8094521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1208 0.03292617 0.9980916 -8.543343 -0.1592987 0.532699 -8.559274 -0.159298732876778 0.53269898891449 -8.5592737197876 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.784241 19.34957 -155.7311 -43.82275 1.44897 4.208842 -25.68751 17.14718 -20.91465 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01396553 -0.7011353 -0.05241098 -0.7109627 -0.2459845 -0.6272744 0.2451117 -0.6970936 -0.02655597 -0.5446233 -0.2116288 -0.8111069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1238 0.03334578 0.9981189 -8.543294 -0.1626336 0.5343465 -8.560665 -0.162633553147316 0.534346461296082 -8.56066513061523 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.841114 19.36321 -155.7215 -44.40347 1.986929 4.087673 -25.51133 17.74457 -21.15687 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01365405 -0.7010242 -0.05279141 -0.7110502 -0.2475696 -0.6243012 0.246884 -0.6985745 -0.02610575 -0.540362 -0.2124447 -0.8137541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1265 0.03577193 0.9982508 -8.543383 -0.1592278 0.5340548 -8.560464 -0.159227788448334 0.534054756164551 -8.56046390533447 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 2.14538 19.18712 -155.787 -44.59302 2.098149 4.051539 -24.88023 17.65106 -20.85655 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01167172 -0.7019242 -0.05466379 -0.7100554 -0.2481682 -0.623277 0.2477162 -0.6989819 -0.02565658 -0.5371083 -0.2135649 -0.8156269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1296 0.03668593 0.998324 -8.543199 -0.162529 0.5359569 -8.561222 -0.162529021501541 0.535956859588623 -8.56122207641602 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 2.261471 19.13256 -155.7792 -45.2742 2.471303 3.975342 -24.74934 18.17715 -21.32139 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01109635 -0.7021781 -0.05554909 -0.7097448 -0.2497838 -0.621228 0.2500821 -0.699388 -0.02575003 -0.5333527 -0.2151157 -0.8176784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1327 0.04001616 0.9986269 -8.542356 -0.157341 0.5354303 -8.559485 -0.157341033220291 0.535430312156677 -8.55948543548584 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 2.69113 18.99865 -155.708 -45.48199 2.556607 3.974232 -24.25434 17.97015 -20.97672 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.009113706 -0.7026961 -0.05893185 -0.708987 -0.2502333 -0.6207033 0.2505775 -0.6995157 -0.02598463 -0.532562 -0.215313 -0.8181343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1358 0.04082946 0.998705 -8.54215 -0.1622589 0.5380492 -8.560746 -0.162258937954903 0.538049221038818 -8.56074619293213 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 2.793866 18.94369 -155.6965 -46.33606 2.76976 4.016764 -24.23603 18.31112 -21.24928 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.008641405 -0.7029538 -0.0597561 -0.7086686 -0.2523367 -0.6185746 0.253004 -0.6997724 -0.02561044 -0.529834 -0.2171258 -0.8194371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1389 0.04433898 0.9990674 -8.541191 -0.1576096 0.5378712 -8.55877 -0.157609596848488 0.537871241569519 -8.55877017974854 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 3.240915 18.74337 -155.6253 -46.64966 2.830106 4.048154 -23.36854 18.11701 -20.92909 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006647132 -0.7038307 -0.06338172 -0.7075037 -0.2533414 -0.6178051 0.2543078 -0.6996165 -0.02493232 -0.5289062 -0.2184266 -0.8197117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1420 0.0460945 0.9992512 -8.540803 -0.160521 0.5401958 -8.560113 -0.160520970821381 0.540195822715759 -8.56011295318604 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 3.466991 18.67109 -155.5933 -47.50259 2.997594 4.170987 -23.27409 18.20767 -21.00816 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.005563818 -0.7041034 -0.06512424 -0.7070833 -0.2552063 -0.6161169 0.2567149 -0.6995483 -0.0240231 -0.5282581 -0.2204252 -0.8196219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1457 0.04954833 0.9996169 -8.540216 -0.1574196 0.5407192 -8.559493 -0.157419621944427 0.540719151496887 -8.55949306488037 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 3.908365 18.49436 -155.5609 -47.99518 2.917759 4.319789 -21.52348 17.35609 -20.06486 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.003313635 -0.7048501 -0.06841284 -0.7060421 -0.2563545 -0.6156935 0.2585498 -0.6988252 -0.01528787 -0.5299677 -0.2277459 -0.816721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
