Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
43 0.02913054 0.997709 -8.545449 -0.1584504 0.5304078 -8.560866 -0.158450350165367 0.530407786369324 -8.560866355896 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 1.346012 20.09673 -155.7807 -42.74872 1.219547 3.751038 -26.86631 17.07551 -21.22077 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01508136 -0.6970306 -0.04770695 -0.715294 -0.2420839 -0.629149 0.2395317 -0.6987076 -0.03204298 -0.5451565 -0.2096961 -0.8110524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2068 0.110397707641558 1.00897733413941 -8.5472896162091 -0.00932310958680888 0.519660017623025 -8.54880187110951 -0.00932310904035805 0.519660014990873 -8.54880181475348 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.8380574063328 15.986356786699 -156.763726682788 -45.1915883363356 3.59454739680799 2.44623431233775 -0.301037952446337 7.09864900808585 -10.8834456615891 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.0500442723523644 -0.714377683987911 -0.11366762395521 -0.688649881993592 -0.203956874431646 -0.654432738886241 0.186409881730341 -0.703793571388348 0.198135776494408 -0.554975678749641 -0.397809818198489 -0.703172043044753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2341 0.143278592305187 1.01780677122002 -8.55208500281263 0.140337131284051 0.514285811114636 -8.54026164820162 0.140337133825574 0.514285808978635 -8.54026182627646 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 16.2320538163477 14.3310491545567 -157.254073105616 -35.9989843930339 2.04299066178484 1.72533236638778 -3.19264396885518 5.68175801994561 -4.66067160768123 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.0789195039690389 -0.720058696097932 -0.138992976899932 -0.675250562496347 -0.134048797439414 -0.694998887311179 0.0960798181331189 -0.699756833001417 0.302054890627781 -0.572415705629783 -0.419173672905097 -0.636626039376583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2605 0.173244383503878 1.02856589921543 -8.55405218703106 0.288302017617205 0.538164212947173 -8.54627960852145 0.288302026979123 0.538164191558902 -8.54627971856101 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 20.2582231372454 11.8977008998168 -157.124185685461 -26.3700141823671 0.0831654396898288 2.42735318175737 -9.53268054016822 4.86745455122749 0.593025291373685 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.101715432582982 -0.728976158874457 -0.165965418307447 -0.656279462642695 -0.0550704742234272 -0.730388175206341 0.0086636753169242 -0.680750428414794 0.381985805082828 -0.593470708873206 -0.417367029974682 -0.572436489891516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2970 0.224871262174186 1.05300299159711 -8.56386346562376 0.426744179645642 0.591533814086386 -8.56831251245975 0.426744187640717 0.591533803643617 -8.56831274934245 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 27.6536508351731 8.55475091310153 -156.992689583971 -23.3210576619267 1.1369021757712 2.42924604321568 -12.8743308870587 4.61861446607422 5.31090119545207 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.146905988170326 -0.736494040881108 -0.21048066871632 -0.625823907266196 0.0073811590485152 -0.745560323904593 -0.05625160055161 -0.664008969745689 -0.45016606527397 0.596001847339269 0.419435546619656 0.515945055374015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3425 0.305076472383427 1.11111050467567 -8.57537303588768 0.55125901203959 0.67187746566885 -8.59157139961959 0.551258974048272 0.671877453922337 -8.5915714598379 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 40.254697715881 2.94264906598495 -154.190849145359 -30.5866496513785 4.18844682562551 3.77286197362838 -15.027970509167 5.30780474071532 7.89950450813561 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.214946442633044 -0.734630199557041 -0.293848488820248 -0.572504891186223 0.0477415679697145 -0.750071751256324 -0.0869031908511804 -0.653881557349798 -0.493357415705224 0.591665416431429 0.41503772077307 0.484019271120926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4043 0.37941630642126 1.20092855973198 -8.57410990530489 0.653696288757013 0.779910166390273 -8.60988914755158 0.653696305251 0.779910119274613 -8.60988916114252 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 52.7662503808823 -9.24342278864022 -143.32352492995 -41.633291125675 10.7482502378194 8.94455574893447 -13.7802685775498 6.77741042274653 8.9160103020589 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.259890800265618 -0.725132720190937 -0.409894687677747 -0.488485124939285 0.087885555637631 -0.746021896367438 -0.0962845060382039 -0.653014581439051 -0.534161584658657 0.565781457103564 0.409176616973306 0.47654210120596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4491 0.401887508556975 1.24197986322037 -8.56931585142522 0.757883507640088 0.887822216446153 -8.60976213070455 0.757883482756506 0.887822202811054 -8.60976243940015 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 56.564879603486 -15.3626146680133 -136.593278247465 -35.5096726172466 13.8608191539398 9.04204456026065 -17.0161046273797 9.21477561077171 13.9194601408883 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.261406383091453 -0.696010051829432 -0.447090682402894 -0.443582859342961 0.156423695502298 -0.737800384379473 -0.179202196580375 -0.631719475607788 -0.607820585842459 0.543618760057142 0.418084928511773 0.400297994787704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
