Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
39 -0.07055819 1.003257 -8.568089 -0.1604767 0.5075724 -8.570565 -0.160476714372635 0.507572412490845 -8.57056522369385 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -12.00192 17.08017 -159.9995 -17.64047 4.14535 0.7064761 -9.035533 3.817473 -12.11979 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.07778803 -0.713532 0.05305104 -0.6942675 -0.1798613 -0.6666072 0.1640649 -0.7045341 0.165649 -0.5820407 -0.3868378 -0.6958063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1319 0.03777999 0.9975786 -8.552938 -0.007125108 0.4958731 -8.544562 -0.00712510757148266 0.495873093605042 -8.54456233978271 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 2.054901 13.34407 -158.705 -26.56943 2.786264 1.814548 1.479417 1.858658 -10.85212 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.004697432 -0.7363102 -0.04828818 -0.674903 -0.1837717 -0.6811082 0.1673854 -0.6886963 0.2456337 -0.5788156 -0.4414575 -0.6401193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1374 0.092647145 1.0092553 -8.5437975 0.117067346 0.5113054 -8.525653 0.117067330516875 0.511305391788483 -8.52565336227417 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 9.0343655 10.658429 -156.9358 -25.878145 2.861345 2.263491 2.8381395 1.7623775 -7.996576 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.027319149 -0.74468725 -0.10416904 -0.65516135 -0.1539016 -0.69359255 0.127400775 -0.6901916 0.29083155 -0.57563895 -0.4562553 -0.6105252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1430 0.1475143 1.020932 -8.534657 0.2412598 0.5267377 -8.506744 0.241259768605232 0.526737689971924 -8.50674438476563 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 16.01383 7.972788 -155.1666 -25.18686 2.936426 2.712434 4.196862 1.666097 -5.141032 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.05933573 -0.7530643 -0.1600499 -0.6354197 -0.1240315 -0.7060769 0.08741615 -0.6916869 0.3360294 -0.5724623 -0.4710531 -0.5809311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1466 0.190521733333333 1.045615 -8.526407 0.338450133333333 0.572327266666667 -8.493121 0.338450123866399 0.572327256202698 -8.49312114715577 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 21.9985866666667 6.51434666666667 -152.478333333333 -25.0362133333333 3.656568 3.27696133333333 3.813542 2.93309333333333 -3.73940033333333 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.08491212 -0.744686066666667 -0.209734133333333 -0.622516 -0.10394575 -0.711169 0.0640338566666667 -0.690927633333333 0.365920233333333 -0.567059633333333 -0.475825633333333 -0.561699166666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1503 0.233529166666667 1.070298 -8.518157 0.435640466666667 0.617916833333333 -8.479498 0.435640479127566 0.617916822433472 -8.4794979095459 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 27.9833433333333 5.05590533333333 -149.790066666667 -24.8855666666667 4.37671 3.84148866666667 3.430222 4.20008966666667 -2.33776866666667 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.11048851 -0.736307833333333 -0.259418366666667 -0.6096123 -0.08386 -0.7162611 0.0406515633333333 -0.690168366666667 0.395811066666667 -0.561656966666667 -0.480598166666667 -0.542467233333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1540 0.2765366 1.094981 -8.509907 0.5328308 0.6635064 -8.465875 0.532830834388733 0.663506388664246 -8.46587467193604 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 33.9681 3.597464 -147.1018 -24.73492 5.096852 4.406016 3.046902 5.467086 -0.936137 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.1360649 -0.7279296 -0.3091026 -0.5967086 -0.06377425 -0.7213532 0.01726927 -0.6894091 0.4257019 -0.5562543 -0.4853707 -0.5232353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1574 0.30454442 1.1347402 -8.5100528 0.60031022 0.74609332 -8.4693054 0.600310254096985 0.746093368530273 -8.46930503845215 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 38.340726 -1.6218788 -142.08642 -24.115256 5.6050228 5.0066668 2.55394702 6.7502508 1.138415 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.06475516 -0.44539252 -0.13894404 -0.3904028 -0.037190074 -0.71976946 -0.011655084 -0.68864214 0.22832212 -0.34399674 -0.28801374 -0.3340699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1609 0.33255224 1.1744994 -8.5101986 0.66778964 0.82868024 -8.4727358 0.667789673805237 0.8286803483963 -8.47273540496826 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 42.713352 -6.8412216 -137.07104 -23.495592 6.1131936 5.6073176 2.06099204 8.0334156 3.212967 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.00655458 -0.16285544 0.03121452 -0.184097 -0.010605898 -0.71818572 -0.040579438 -0.68787518 0.0309423400000001 -0.13173918 -0.09065678 -0.1449045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1644 0.36056006 1.2142586 -8.5103444 0.73526906 0.91126716 -8.4761662 0.735269093513489 0.911267328262326 -8.47616577148438 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 47.085978 -12.0605644 -132.05566 -22.875928 6.6213644 6.2079684 1.56803706 9.3165804 5.287519 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.07786432 0.11968164 0.20137308 0.0222087999999999 0.015978278 -0.71660198 -0.069503792 -0.68710822 -0.16643744 0.0805183800000001 0.10670018 0.0442609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1679 0.38856788 1.2540178 -8.5104902 0.80274848 0.99385408 -8.4795966 0.802748513221741 0.993854308128353 -8.47959613800049 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 51.458604 -17.2799072 -127.04028 -22.256264 7.1295352 6.8086192 1.07508208 10.5997452 7.362071 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.14917406 0.40221872 0.37153164 0.2285146 0.042562454 -0.71501824 -0.098428146 -0.68634126 -0.36381722 0.29277594 0.30405714 0.2334263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1714 0.4165757 1.293777 -8.510636 0.8702279 1.076441 -8.483027 0.870227932929993 1.07644128799438 -8.4830265045166 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 55.83123 -22.49925 -122.0249 -21.6366 7.637706 7.40927 0.5821271 11.88291 9.436623 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2204838 0.6847558 0.5416902 0.4348204 0.06914663 -0.7134345 -0.1273525 -0.6855743 -0.561197 0.5050335 0.5014141 0.4225917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1992 0.4195015 1.283364 -8.576052 0.8596597 1.052285 -8.657668 0.859659731388092 1.05228519439697 -8.6576681137085 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 58.31216 -26.06277 -127.7313 -22.65271 15.63155 11.03505 -7.005015 26.82112 12.42712 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2680345 0.7160542 0.5081903 0.3964432 0.2229849 -0.699367 -0.328191 -0.5945207 -0.7241803 0.4455726 0.4794383 0.2171809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
