Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
39 -0.07055819 1.003257 -8.568089 -0.1604767 0.5075724 -8.570565 -0.160476714372635 0.507572412490845 -8.57056522369385 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -12.00192 17.08017 -159.9995 -17.64047 4.14535 0.7064761 -9.035533 3.817473 -12.11979 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.07778803 -0.713532 0.05305104 -0.6942675 -0.1798613 -0.6666072 0.1640649 -0.7045341 0.165649 -0.5820407 -0.3868378 -0.6958063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1282 0.00730487439736347 0.996820126259216 -8.55852925623187 -0.0619476687722099 0.498129842948982 -8.55632184091334 -0.061947666140733 0.498129837449467 -8.55632215163562 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -1.84825907102697 14.5586060475688 -159.327088384691 -25.399443332442 2.55268709744169 1.61580709609045 1.15372890549117 2.02641130878483 -11.1971790261757 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0235538200257828 -0.729984853664214 -0.0184718769843379 -0.68234442411035 -0.188442490920231 -0.678449025161151 0.174421879143702 -0.688285581748856 0.233735164416764 -0.579480886136919 -0.434230366625942 -0.648758510840781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1356 0.058219926773322 1.00001025588204 -8.54907432250298 0.03652415975216 0.49713648562741 -8.53893505821851 0.0365241569218079 0.497136478753677 -8.53893497326208 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 4.67388740853313 12.8164073181376 -158.066324265978 -26.6027942087044 2.87013533297835 2.21457212699542 2.58802173812642 1.90725604923046 -9.07030821783952 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.00759286582497054 -0.737901506026441 -0.0687616532479021 -0.671080420219029 -0.165514716403085 -0.690371305275583 0.142895590927475 -0.689156557505656 0.275732116842964 -0.57755387550782 -0.451743003247646 -0.620859605959669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1399 0.101536311567419 1.00927335126905 -8.54186876451833 0.134632151949815 0.509424237062411 -8.523973873533 0.134632136495527 0.509424228749942 -8.52397381640359 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 10.1835783990754 10.685160218044 -156.669106026596 -26.0502766536067 2.9281103265224 2.56359017517038 3.64669528800579 1.82928082455471 -6.83261533680424 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.032860796207575 -0.744550559895853 -0.112886336180518 -0.655412711140841 -0.142098709811628 -0.700120178411138 0.111551704203529 -0.690339313804487 0.311106476872203 -0.575047802611458 -0.463314559981566 -0.597687200085265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1427 0.143582005688218 1.01993488725865 -8.53527379037209 0.232140408130101 0.525256955971223 -8.50821759499613 0.232140378098651 0.525256946089875 -8.50821794196843 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 15.5151943269716 8.20476521797005 -155.295102705386 -25.2607042135339 2.93571479716949 2.69970404495685 4.14980867066005 1.68005339189418 -5.28570565276265 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.057071445826076 -0.75233615740558 -0.156016208660879 -0.637129613953713 -0.125576708670366 -0.705567447907395 0.089480357368389 -0.69157164690364 0.333897852444541 -0.572683426620775 -0.470391256845626 -0.582364175245333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1461 0.183667931167171 1.0416814381537 -8.52772174639355 0.322961570880252 0.565061967471696 -8.49529200486295 0.322961557918828 0.565061957077193 -8.49529218988499 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 21.0448366977243 6.74676854341869 -152.906744109685 -25.0602208680849 3.54180386698862 3.18699645144723 3.87462910152431 2.73118074425563 -3.96276883985884 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.0808361846651482 -0.746021248734463 -0.201816294958631 -0.624572374913752 -0.107146679378697 -0.710357506653261 0.0677601337373245 -0.691048632498393 0.361156734506036 -0.567920619577643 -0.475065067152958 -0.564764029089817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1495 0.223417884930599 1.06449489231029 -8.52009661991817 0.412790490134958 0.607198477991848 -8.48270084147214 0.412790497440504 0.607198467194467 -8.48270080688142 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 26.5762944562366 5.398792831468 -150.422092796607 -24.9209845182148 4.20740069489595 3.70876521695965 3.52034261903414 3.90221193037848 -2.66729990286059 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.104475361457115 -0.738277601606349 -0.247737332897918 -0.612646030125824 -0.0885822691844021 -0.715063919565419 0.0461488678038485 -0.690346874393923 0.388783569005584 -0.562927163015501 -0.47947611809534 -0.546988765570689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1529 0.263163511723951 1.08730586311472 -8.51247232347379 0.502609631087837 0.649330401753957 -8.4701110486889 0.502609658658147 0.649330390553743 -8.47011079450932 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 32.1071500894651 4.0509638530356 -147.937711949552 -24.7817633248785 4.87292506944714 4.23047718547935 3.16609470229972 5.0731156442298 -1.37197198377037 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.128111965013118 -0.730534797410773 -0.293653372115492 -0.600720983576815 -0.0700198798137759 -0.719769820162318 0.0245399543586682 -0.689645192679135 0.416407396193805 -0.557934250014673 -0.483886688874007 -0.52921543697289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1562 0.29461326447331 1.12064218027491 -8.51000110149309 0.576383023421657 0.716809229092878 -8.46808903128873 0.576383057622092 0.71680925639555 -8.46808868161378 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 36.7902579926346 0.228822364671508 -143.864798995775 -24.3349796185569 5.42483300840171 4.79368497877897 2.72874150861198 6.29525968697606 0.402809781164478 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.0900405309609613 -0.545575957466282 -0.199279729230994 -0.463555761774898 -0.0466164265831322 -0.720331030598991 -0.00139893917748116 -0.688914092584769 0.298310048121641 -0.419260107162305 -0.357993576489764 -0.401145131405676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1595 0.321017351718907 1.15812476141172 -8.51013855295916 0.639998559831214 0.794667207365559 -8.47132300597464 0.639998593756606 0.794667291106319 -8.47132262473308 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 40.9125066502012 -4.69165993833814 -139.136600546563 -23.7507976894044 5.90390585801531 5.35994240714497 2.26401321843903 7.50495024231665 2.35857256468452 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.022813999355829 -0.279217000916422 -0.0388644786393667 -0.269063068574472 -0.0215544652288992 -0.71883797583306 -0.0286670795232324 -0.688191048850773 0.11223226942852 -0.219156452798003 -0.171937311119384 -0.222811375852824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1628 0.34731702017049 1.19545911224303 -8.51027546085346 0.703362519371981 0.87221728496665 -8.47454419143842 0.703362553023419 0.872217424922305 -8.47454377875511 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 45.0184532773493 -9.59268348016168 -134.427100444138 -23.1689259924504 6.38108414453585 5.9239604883515 1.80112276371758 8.70985690084065 4.30660100051309 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.0441466751760902 -0.013911399506589 0.120916386568949 -0.0753395249484935 0.00340838496288744 -0.71735082556883 -0.0558273840516183 -0.687470864498131 -0.0731096376905053 -0.0198441373681706 0.0133831677544557 -0.0451828670109697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1661 0.373590825200111 1.2327567480081 -8.51041223411084 0.766664166004668 0.949691098854232 -8.47776220914825 0.76666419938242 0.949691294969499 -8.47776176505409 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 49.1203620653753 -14.4888872943091 -129.72223172285 -22.5876265153803 6.85779316797811 6.4874239071426 1.33868752124242 9.91357863912919 6.25271372088226 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.111041499745548 0.251133297065954 0.280540121281649 0.118193508528584 0.0283466863764614 -0.715865137786717 -0.0829609787977904 -0.686751388383763 -0.258269277266504 0.179272171844865 0.198521400158073 0.132270959739925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1693 0.399854308340891 1.27003973107822 -8.51054895363567 0.829940944044501 1.02713447649194 -8.48097896263231 0.829940977148675 1.02713472874476 -8.48097848713966 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 53.2206593834791 -19.3831675929454 -125.019211349447 -22.0065554067775 7.33431491220656 7.05066596451429 0.876433950404225 11.1168274850459 8.1980618942378 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.177910044111492 0.516073868564382 0.440101146446026 0.311650510899531 0.053275190565203 -0.714380033669746 -0.110083913879383 -0.686032194921735 -0.443356175295726 0.378310256514184 0.383586899424904 0.309655072238464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1847 0.417976142569407 1.28879278765629 -8.54194755619671 0.865169400730738 1.06487866125279 -8.56661941601059 0.865169432922696 1.0648789044465 -8.56661921211864 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 57.018734266771 -24.2049390781779 -124.756284741973 -22.1229639685556 11.4639823793827 9.14476000591434 -3.04948024738511 19.0331271012168 10.8680329741895 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.243244079063879 0.699736869011664 0.525655376693255 0.416451043046468 0.142781759575471 -0.706701050739924 -0.223484424593557 -0.641991232962694 -0.639209424438587 0.476572369514236 0.490895320241721 0.324271230885252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2065 0.416771438024638 1.27604238921788 -8.57663032750917 0.832849303778922 0.999790436510445 -8.63531374498012 0.832849318306991 0.999790513381057 -8.63531355111606 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 57.8673355640292 -24.9849208145312 -129.031027205353 -27.7295739103747 13.2719660205743 10.1754478357303 -13.9176739099232 13.6609252677109 17.1247187427797 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.267035162451352 0.719079541911103 0.500377614065176 0.401511578676773 0.199449757497201 -0.742213713528301 -0.288546920216269 -0.5698662189259 -0.703287270335961 0.498253203784674 0.453013919971791 0.225278569008621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
