Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
446 -0.01559679 0.996684 -8.603766 0.1269699 0.5136455 -8.615776 0.126969933509827 0.513645529747009 -8.61577606201172 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.803133 24.1036 198.2816 1.948849 -3.572388 -2.433777 1.385559 5.586888 1.648084 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006250914 -0.6747559 0.03589521 -0.7371415 -0.008436499 -0.6977398 0.009027231 -0.7162452 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
494 -0.0159363 0.9967052 -8.603795 0.126503 0.5136288 -8.615792 0.126502990722656 0.513628840446472 -8.6157922744751 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848244 24.13271 198.2932 1.978747 -3.588379 -2.434845 1.393407 5.587089 1.647995 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006523969 -0.6745797 0.03618273 -0.7372864 -0.008296994 -0.6978353 0.008886346 -0.7161555 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
525 -0.0159363 0.9967049 -8.603795 0.1272751 0.5138557 -8.615749 0.127275109291077 0.513855695724487 -8.61574935913086 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848452 24.16662 198.3068 2.070348 -3.624176 -2.437958 1.408599 5.58622 1.658774 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006533868 -0.6743796 0.03618094 -0.7374694 -0.008009683 -0.6978806 0.008592571 -0.7161183 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
558 -0.0159363 0.9967049 -8.603795 0.1274338 0.5139025 -8.615731 0.127433776855469 0.513902544975281 -8.61573123931885 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.089271 -3.656067 -2.437988 1.317034 5.581366 1.655118 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007894364 -0.6978819 0.008474139 -0.7161196 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
591 -0.0159363 0.9967049 -8.603795 0.1276276 0.5139616 -8.615792 0.127627581357956 0.513961553573608 -8.6157922744751 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.111864 -3.677277 -2.437439 1.298249 5.579556 1.658966 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007761783 -0.6977876 0.008335949 -0.7162145 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
622 -0.0159363 0.9967049 -8.603795 0.1276878 0.5139791 -8.615773 0.127687841653824 0.513979077339172 -8.61577320098877 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.119146 -3.671326 -2.437225 1.275501 5.577865 1.637935 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007719479 -0.697749 0.008291662 -0.7162532 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
654 -0.0159363 0.9967049 -8.603795 0.1276878 0.5139791 -8.615773 0.127687841653824 0.513979077339172 -8.61577320098877 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.119146 -3.671326 -2.437225 1.268342 5.576756 1.643919 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007719479 -0.697749 0.008291662 -0.7162532 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
682 -0.0159363 0.9967049 -8.603795 0.1278481 0.5140266 -8.615769 0.12784805893898 0.514026641845703 -8.6157693862915 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.138137 -3.67215 -2.437256 1.268342 5.576756 1.643919 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007603714 -0.6977503 0.008172833 -0.7162545 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
716 -0.0159363 0.9967049 -8.603795 0.1278481 0.5140266 -8.615769 0.12784805893898 0.514026641845703 -8.6157693862915 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.138137 -3.67215 -2.437256 1.249407 5.575126 1.643261 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007603714 -0.6977503 0.008172833 -0.7162545 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
748 -0.0159363 0.9967049 -8.603795 0.1278992 0.5140418 -8.615767 0.127899169921875 0.514041781425476 -8.61576747894287 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848684 24.20543 198.3223 2.144169 -3.672363 -2.437286 1.249407 5.575126 1.643261 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006545195 -0.6741506 0.03617893 -0.7376788 -0.007567066 -0.6977506 0.008135109 -0.716255 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
780 -0.0159363 0.9967051 -8.603795 0.1279007 0.5140427 -8.615788 0.127900719642639 0.514042735099792 -8.61578750610352 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848618 24.19835 198.3195 2.144169 -3.672363 -2.437286 1.243401 5.574612 1.643085 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006543097 -0.6741923 0.03617923 -0.7376406 -0.007567066 -0.6977506 0.008135109 -0.716255 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
812 -0.01595766 0.9966961 -8.603566 0.1278549 0.5140198 -8.615289 0.127854943275452 0.514019846916199 -8.61528873443604 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.848637 24.19835 198.3497 2.144146 -3.665894 -2.437286 1.243473 5.568764 1.636497 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006737879 -0.6742018 0.03600122 -0.7376389 -0.007567066 -0.6977506 0.008135109 -0.716255 -0.4600086 0.4952465 0.4869803 0.5531493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
844 -0.01592104 0.9966878 -8.603423 0.1279488 0.5140252 -8.615006 0.127948760986328 0.514025211334229 -8.61500644683838 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.842167 24.19842 198.3681 2.146105 -3.664795 -2.434723 1.242855 5.598738 1.644858 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006818134 -0.674208 0.03585137 -0.7376398 -0.007739987 -0.6977526 0.007966602 -0.7162532 -0.4600086 0.4952465 0.4869803 0.5531493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
874 -0.01595003 0.9966754 -8.603105 0.1278389 0.5139768 -8.614179 0.127838909626007 0.513976812362671 -8.61417865753174 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.84215 24.19842 198.4102 2.14082 -3.664063 -2.454193 1.23421 5.614193 1.646941 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.007089357 -0.6742211 0.03560341 -0.7376373 -0.007979063 -0.6977552 0.007733684 -0.7162506 -0.4600086 0.4952465 0.4869803 0.5531493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
907 -0.01605837 0.9966648 -8.6027 0.1276375 0.5139331 -8.613549 0.127637505531311 0.513933062553406 -8.61354923248291 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.851494 24.18432 198.4587 2.143106 -3.671417 -2.436066 1.236705 5.67608 1.652197 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.007488747 -0.6743201 0.03534649 -0.7375551 -0.008126101 -0.6978125 0.007590551 -0.7161947 -0.4600086 0.4952465 0.4869803 0.5531493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
938 -0.01639787 0.9966488 -8.601831 0.1270905 0.5138434 -8.612123 0.127090454101563 0.513843417167664 -8.61212253570557 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.885641 24.17986 198.5747 2.161772 -3.67453 -2.392334 1.243851 5.712945 1.633472 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.008446355 -0.6743796 0.03487372 -0.7375129 -0.008141208 -0.6979243 0.007496005 -0.7160866 -0.4600086 0.4952465 0.4869803 0.5531493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
971 -0.01628648 0.9965978 -8.600682 0.1279709 0.5140098 -8.610396 0.127970904111862 0.514009833335876 -8.61039638519287 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.8573 24.22692 -161.2573 2.23616 -3.698883 -2.302307 1.258378 5.821268 1.640587 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.009253315 -0.6741489 0.03380961 -0.7377637 -0.008082499 -0.6981245 0.007138593 -0.7158957 -0.4602039 0.4951284 0.4867905 0.5532597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1003 -0.01471712 0.9964675 -8.599575 0.1314194 0.5144483 -8.609459 0.131419390439987 0.514448285102844 -8.60945892333984 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.638496 24.161 -161.1566 2.248091 -3.678864 -2.149292 1.102841 6.028243 1.727243 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.008764376 -0.6745886 0.0316585 -0.7374631 -0.007913827 -0.6977617 0.006956491 -0.7162528 -0.4609521 0.4948561 0.4856259 0.5539035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1033 -0.01356432 0.9963758 -8.598726 0.1317123 0.5141158 -8.609479 0.131712347269058 0.514115810394287 -8.60947895050049 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.477915 24.01552 -161.1161 1.988923 -3.488312 -1.922455 0.7294707 6.127654 1.711804 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.008409412 -0.6754834 0.03005619 -0.7367148 -0.007732801 -0.6969809 0.007777444 -0.7170063 -0.46102 0.4949354 0.4842364 0.5549916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1060 -0.01191484 0.9962566 -8.597631 0.132814 0.5138624 -8.609684 0.132814049720764 0.513862371444702 -8.60968399047852 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.250164 23.78563 -161.0808 1.699819 -3.582306 -1.739288 0.6227827 6.086916 1.730602 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.007812055 -0.6768844 0.02786328 -0.7355208 -0.007970301 -0.6984328 0.009092275 -0.7155739 -0.4602819 0.4953378 0.482968 0.5563486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1091 -0.002958695 0.9957893 -8.592919 0.1482162 0.5153043 -8.601674 0.148216247558594 0.515304327011108 -8.60167407989502 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -3.024788 23.75963 -160.5704 1.282789 -3.376892 -1.454956 0.08618047 6.372606 1.378009 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.003908582 -0.6771342 0.01692316 -0.7356551 -0.008255444 -0.6984953 0.01120523 -0.7154797 -0.4588121 0.496014 0.4789297 0.5604362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1121 0.007517228 0.9955424 -8.587514 0.1571419 0.514601 -8.597678 0.157141879200935 0.514600992202759 -8.59767818450928 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -1.596628 23.61071 -160.0279 -0.3033447 -3.077515 -0.5570984 -2.149363 7.546548 1.478589 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.0007361662 -0.6779365 0.004222034 -0.7351085 -0.008783368 -0.6967167 0.0155334 -0.7171248 -0.4564724 0.4964951 0.4683221 0.5707898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1151 0.04367904 0.9973301 -8.564269 0.2114487 0.5223067 -8.562844 0.211448684334755 0.522306680679321 -8.56284427642822 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 3.237347 20.86083 -158.101 -2.922394 -0.8796997 0.9956273 -3.843577 8.603839 1.523291 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.01224308 -0.6925813 -0.04380235 -0.719905 -0.01032334 -0.6831329 0.02876328 -0.7296548 -0.4534823 0.4969299 0.4538918 0.5842924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1205 0.09102248 1.006542 -8.531035 0.2443886 0.5267384 -8.523063 0.244388595223427 0.526738405227661 -8.52306270599365 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 9.676769 20.20171 -154.0598 -11.4736 2.527189 5.022329 -16.76603 13.58278 2.258958 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.02506864 -0.6890624 -0.1095653 -0.7159336 -0.02220096 -0.6724998 0.05968861 -0.7373528 -0.4304627 0.5223016 0.3749991 0.6334663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1265 0.09792098 1.022261 -8.462773 0.2018028 0.5321829 -8.409594 0.201802834868431 0.532182931900024 -8.40959358215332 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 12.47244 24.2752 -144.4477 -19.25745 -0.5875549 8.735824 -16.16181 10.87668 5.086716 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01592593 -0.6488874 -0.1743737 -0.7404634 -0.03655031 -0.6842302 0.06330477 -0.7255938 -0.4152433 0.523621 0.3816077 0.6385691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1334 0.09476698 1.076644 -8.345857 0.2477051 0.6418318 -8.142525 0.247705057263374 0.641831755638123 -8.14252471923828 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.94522 18.37432 -128.1968 -12.64719 0.5394685 7.84592 5.24235 11.12489 8.844516 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.1215911 -0.6514075 -0.2797197 -0.694724 -0.03402495 -0.6445642 -0.04750591 -0.7623143 -0.454491 0.4828438 0.5000442 0.5570068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1492 0.1078865 1.22022 -8.215905 0.3628577 0.9597305 -7.868153 0.362857729196548 0.959730505943298 -7.8681526184082 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 8.622672 9.163278 -104.0722 -2.606232 11.04143 8.944339 20.40743 17.64551 0.1423184 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2687279 -0.6291724 -0.4306613 -0.5886077 -0.04768513 -0.5987739 -0.2268954 -0.7666257 -0.4627302 0.411538 0.6734607 0.4036941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1713 0.1305221 1.223528 -8.220792 0.3945121 1.052376 -7.827329 0.394512116909027 1.05237603187561 -7.82732915878296 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.17757 7.138113 -104.5534 -1.325836 16.60908 -1.149841 19.90513 9.746214 -15.68434 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2469256 -0.6313554 -0.4477782 -0.583021 -0.2167126 -0.5305531 -0.4624846 -0.676504 -0.3543593 0.3522354 0.8449184 0.1909808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1790 0.1270736 1.205433 -8.230595 0.3554374 0.9963249 -7.833202 0.355437397956848 0.996324896812439 -7.83320236206055 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.24238 8.029444 -107.0914 -5.676239 20.23889 -0.961731 15.0554 22.3648 -12.50785 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2349982 -0.6372272 -0.4306996 -0.5943196 -0.1958457 -0.5065271 -0.4539591 -0.7063968 -0.3746033 0.3146553 0.8480527 0.2036465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1828 0.1264297 1.198294 -8.235043 0.349285 0.964471 -7.848443 0.349285036325455 0.964470982551575 -7.84844303131104 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.56598 8.492203 -108.127 -7.102631 19.38184 0.5417798 16.48177 23.74891 -5.771677 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2283015 -0.6381751 -0.4247563 -0.6001615 -0.1881407 -0.5191998 -0.4178376 -0.7214201 -0.3789188 0.3255503 0.834281 0.2332675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1865 0.1264709 1.194898 -8.237348 0.3533027 0.9569362 -7.855618 0.35330268740654 0.956936240196228 -7.85561752319336 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.91603 8.81065 -108.6264 -6.766846 19.7228 1.077176 17.81413 22.96918 -5.221262 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2239697 -0.6376126 -0.4224724 -0.6039912 -0.1761217 -0.5199431 -0.4105666 -0.728063 -0.3849776 0.3268757 0.827822 0.2442465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1897 0.1248375 1.192723 -8.238291 0.350788 0.9540943 -7.856457 0.350788027048111 0.954094290733337 -7.8564567565918 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.55691 8.848936 -108.9072 -6.53363 19.38518 0.7684651 17.29409 22.42999 -4.477641 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2248121 -0.6395553 -0.419059 -0.6040023 -0.17454 -0.5201985 -0.4098874 -0.7286441 -0.3871055 0.3269949 0.8257003 0.2478784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
