Time(ms) RK.x RK.y RK.z RA.x RA.y RA.z RT.x RT.y RT.z LK.x LK.y LK.z LA.x LA.y LA.z LT.x LT.y LT.z RHAngle.x RHAngle.y RHAngle.z RKAngle.x RKAngle.y RKAngle.z RAAngle.x RAAngle.y RAAngle.z LHAngle.x LHAngle.y LHAngle.z LKAngle.x LKAngle.y LKAngle.z LAAngle.x LAAngle.y LAAngle.z RHQuat.w RHQuat.x RHQuat.y RHQuat.z RKQuat.w RKQuat.x RKQuat.y RKQuat.z RAQuat.w RAQuat.x RAQuat.y RAQuat.z LHQuat.w LHQuat.x LHQuat.y LHQuat.z LKQuat.w LKQuat.x LKQuat.y LKQuat.z LAQuat.w LAQuat.x LAQuat.y LAQuat.z HQuat.w HQuat.x HQuat.y HQuat.z 
38 -0.01553728 0.9966801 -8.603761 0.1270958 0.5136608 -8.615763 0.127095818519592 0.513660788536072 -8.61576271057129 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 -4.795242 24.0964 198.2788 1.948852 -3.565735 -2.433807 1.385374 5.586337 1.65507 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.006202627 -0.6747991 0.03584507 -0.7371048 -0.008436499 -0.6977398 0.009027231 -0.7162452 -0.4600345 0.495217 0.4869558 0.5531758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1205 0.09102248 1.006542 -8.531035 0.2443886 0.5267384 -8.523063 0.244388595223427 0.526738405227661 -8.52306270599365 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 9.676769 20.20171 -154.0598 -11.4736 2.527189 5.022329 -16.76603 13.58278 2.258958 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 0.02506864 -0.6890624 -0.1095653 -0.7159336 -0.02220096 -0.6724998 0.05968861 -0.7373528 -0.4304627 0.5223016 0.3749991 0.6334663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1265 0.09792098 1.022261 -8.462773 0.2018028 0.5321829 -8.409594 0.201802834868431 0.532182931900024 -8.40959358215332 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 12.47244 24.2752 -144.4477 -19.25745 -0.5875549 8.735824 -16.16181 10.87668 5.086716 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.01592593 -0.6488874 -0.1743737 -0.7404634 -0.03655031 -0.6842302 0.06330477 -0.7255938 -0.4152433 0.523621 0.3816077 0.6385691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1299 0.09634398 1.0494525 -8.404315 0.22475395 0.58700735 -8.2760595 0.224753946065902 0.587007343769073 -8.2760591506958 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 12.20883 21.32476 -136.32225 -15.95232 -0.0240431999999999 8.290872 -5.45973 11.000785 6.965616 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.068758515 -0.65014745 -0.2270467 -0.7175937 -0.03528763 -0.6643972 0.00789943 -0.74395405 -0.43486715 0.5032324 0.44082595 0.59778795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1334 0.09476698 1.076644 -8.345857 0.2477051 0.6418318 -8.142525 0.247705057263374 0.641831755638123 -8.14252471923828 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.94522 18.37432 -128.1968 -12.64719 0.5394685 7.84592 5.24235 11.12489 8.844516 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.1215911 -0.6514075 -0.2797197 -0.694724 -0.03402495 -0.6445642 -0.04750591 -0.7623143 -0.454491 0.4828438 0.5000442 0.5570068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1373 0.09804686 1.112538 -8.313369 0.27649325 0.721306475 -8.073932 0.276493225246668 0.721306443214417 -8.07393169403076 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.114583 16.0715595 -122.16565 -10.1369505 3.164958875 8.12052475 9.03362 12.755045 6.6689666 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.1583753 -0.645848725 -0.3174551 -0.668194925 -0.037439995 -0.633116625 -0.0923532825 -0.76339215 -0.4565508 0.46501735 0.543398325 0.518678625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1413 0.10132674 1.148432 -8.280881 0.3052814 0.80078115 -8.005339 0.305281393229961 0.80078113079071 -8.00533866882324 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 10.283946 13.768799 -116.1345 -7.626711 5.79044925 8.3951295 12.82489 14.3852 4.4934172 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.1951595 -0.64028995 -0.3551905 -0.64166585 -0.04085504 -0.62166905 -0.137200655 -0.76447 -0.4586106 0.4471909 0.58675245 0.48035045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1452 0.10460662 1.184326 -8.248393 0.33406955 0.880255825 -7.936746 0.334069561213254 0.880255818367004 -7.93674564361572 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 9.453309 11.4660385 -110.10335 -5.1164715 8.415939625 8.66973425 16.61616 16.015355 2.3178678 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2319437 -0.634731175 -0.3929259 -0.615136775 -0.044270085 -0.610221475 -0.1820480275 -0.76554785 -0.4606704 0.42936445 0.630106575 0.442022275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1492 0.1078865 1.22022 -8.215905 0.3628577 0.9597305 -7.868153 0.362857729196548 0.959730505943298 -7.8681526184082 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 8.622672 9.163278 -104.0722 -2.606232 11.04143 8.944339 20.40743 17.64551 0.1423184 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2687279 -0.6291724 -0.4306613 -0.5886077 -0.04768513 -0.5987739 -0.2268954 -0.7666257 -0.4627302 0.411538 0.6734607 0.4036941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1713 0.1305221 1.223528 -8.220792 0.3945121 1.052376 -7.827329 0.394512116909027 1.05237603187561 -7.82732915878296 0.02008134 0.9962505 -8.792835 0.02141496 0.6010983 -8.775578 0.169497 0.5192094 -8.778706 11.17757 7.138113 -104.5534 -1.325836 16.60908 -1.149841 19.90513 9.746214 -15.68434 0 18.24931 -158.4667 0 0 0 0 -0.9530287 -0.9530293 -0.2469256 -0.6313554 -0.4477782 -0.583021 -0.2167126 -0.5305531 -0.4624846 -0.676504 -0.3543593 0.3522354 0.8449184 0.1909808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
